repos
asyml/texar
explosion/thinc
Honlan/DeepInterests
minimaxir/gpt-2-simple
idealo/image-super-resolution
SummitKwan/transparent_latent_gan
autorope/donkeycar
tobegit3hub/tensorflow_template_application
JiahuiYu/generative_inpainting
Determined22/zh-NER-TF
suragnair/alpha-zero-general
mars-project/mars
MrNothing/AI-Blocks
guillaumegenthial/sequence_tagging
NervanaSystems/coach
Roujack/mathAI
microsoft/pai
Kyubyong/tacotron
kaonashi-tyc/zi2zi
minimaxir/automl-gs
Qihoo360/XLearning
tomlepaine/fast-wavenet
microsoft/AutonomousDrivingCookbook
deeplearningturkiye/turkce-yapay-zeka-kaynaklari
Zeta36/chess-alpha-zero
jakeret/tf_unet
fendouai/Awesome-Chatbot
Rayhane-mamah/Tacotron-2
ndrplz/self-driving-car
tangyudi/Ai-Learn
zzh8829/yolov3-tf2
nickliqian/cnn_captcha
carpedm20/deep-rl-tensorflow
philipperemy/tensorflow-1.4-billion-password-analysis
osmr/imgclsmob
dipanjanS/practical-machine-learning-with-python
ChenglongChen/tensorflow-DeepFM
bethgelab/foolbox
pkmital/CADL
TIBCOSoftware/flogo
ClimbsRocks/auto_ml
kevinhughes27/TensorKart
DT42/BerryNet
Zehaos/MobileNet
astorfi/lip-reading-deeplearning
Franck-Dernoncourt/NeuroNER
ahangchen/GDLnotes
zhedongzheng/tensorflow-nlp
SeldonIO/seldon-server
Arturus/kaggle-web-traffic
krishnakumarsekar/awesome-quantum-machine-learning
PetarV-/GAT
Labelbox/labelbox
amir-abdi/keras_to_tensorflow
tensorflow/agents
keras-team/keras-contrib
galeone/tfgo
allenai/bi-att-flow
tjwei/GANotebooks
adblockradio/adblockradio
MindorksOpenSource/AndroidTensorFlowMachineLearningExample
guillaume-chevalier/Awesome-Deep-Learning-Resources
bangoc123/learn-machine-learning-in-two-months
cs230-stanford/cs230-code-examples
lexfridman/deeptraffic
SciSharp/TensorFlow.NET
hunkim/word-rnn-tensorflow
bamos/dcgan-completion.tensorflow
autonomio/talos
NervanaSystems/ngraph
xiaohu2015/DeepLearning_tutorials
victordibia/handtracking
wizyoung/YOLOv3_TensorFlow
NVIDIA/OpenSeq2Seq
JohnSnowLabs/spark-nlp
GPflow/GPflow
CQFIO/PhotographicImageSynthesis
OsciiArt/DeepAA
didi/delta
devzwy/open_nsfw_android
fendouai/Awesome-TensorFlow-Chinese
ml-tooling/ml-workspace
NifTK/NiftyNet
shekkizh/FCN.tensorflow
changwookjun/StudyBook
lukalabs/cakechat
google-research/electra
google-research/uda
DrSleep/tensorflow-deeplab-resnet
waleedka/hiddenlayer
github/CodeSearchNet
datitran/face2face-demo
datitran/object_detector_app
kerlomz/captcha_trainer
DLTK/DLTK
uTensor/uTensor
sergiomsilva/alpr-unconstrained
msgi/nlp-journey
rasbt/python-machine-learning-book-3rd-edition
aws/sagemaker-python-sdk
burness/tensorflow-101
gnes-ai/gnes
MarvinTeichmann/tensorflow-fcn
pathak22/noreward-rl
MaybeShewill-CV/lanenet-lane-detection
google/tf-quant-finance
CSTR-Edinburgh/merlin
bendangnuksung/Image-OutPainting
Cloud-CV/Fabrik
combust/mleap
ipazc/mtcnn
OpenNMT/OpenNMT-tf
HyperGAN/HyperGAN
jfkirk/tensorrec
sjvasquez/handwriting-synthesis
tensorflow/tfjs-node
tensorflow/tfx
huoyijie/AdvancedEAST
Hyperparticle/one-pixel-attack-keras
vanhuyz/CycleGAN-TensorFlow
src-d/hercules
carpedm20/NTM-tensorflow
idealo/image-quality-assessment
merantix/picasso
adeshpande3/Tensorflow-Programs-and-Tutorials
YunYang1994/TensorFlow2.0-Examples
gabrieleangeletti/Deep-Learning-TensorFlow
NLPLearn/QANet
eldar/pose-tensorflow
harvitronix/five-video-classification-methods
lgsvl/simulator
ymcui/Chinese-XLNet
taehoonlee/tensornets
ryfeus/lambda-packs
google-research/batch-ppo
EddyVerbruggen/nativescript-plugin-firebase
CLUEbenchmark/CLUE
CharlesShang/TFFRCNN
amusi/TensorFlow-From-Zero-To-One
CuriousAI/mean-teacher
google-research/morph-net
carpedm20/BEGAN-tensorflow
mind/wheels
google/gin-config
yongyehuang/Tensorflow-Tutorial
una-dinosauria/3d-pose-baseline
iro-cp/FCRN-DepthPrediction
yanshengjia/ml-road
kyzhouhzau/BERT-NER
huggingface/nlp
benedekrozemberczki/CapsGNN
MarvinTeichmann/KittiSeg
LoSealL/VideoSuperResolution
tensorflow/addons
adeshpande3/LSTM-Sentiment-Analysis
sugyan/tensorflow-mnist
MaybeShewill-CV/CRNN_Tensorflow
yunjey/domain-transfer-network
uber/petastorm
microsoft/EdgeML
carefree0910/MachineLearning
dpressel/rude-carnie
arogozhnikov/einops
carpedm20/MemN2N-tensorflow
fendouai/FaceRank
yunjey/show-attend-and-tell
huawei-noah/ghostnet
roatienza/Deep-Learning-Experiments
cheungdaven/DeepRec
Separius/BERT-keras
BachiLi/redner
tensorflow/model-optimization
awslabs/djl
nilboy/tensorflow-yolo
guillaume-chevalier/seq2seq-signal-prediction
guillaumegenthial/tf_ner
danielegrattarola/spektral
omoindrot/tensorflow-triplet-loss
mystic123/tensorflow-yolo-v3
torrvision/crayon
githubharald/SimpleHTR
ahmetozlu/tensorflow_object_counting_api
tensorlayer/openpose-plus
eaplatanios/tensorflow_scala
emedvedev/attention-ocr
hughperkins/tf-coriander
wagamamaz/tensorflow-tutorial
marcbelmont/cnn-watermark-removal
buppt/ChineseNER
hizhangp/yolo_tensorflow
InFoCusp/tf_cnnvis
malmaud/TensorFlow.jl
felipessalvatore/self_driving_pi_car
carpedm20/lstm-char-cnn-tensorflow
yell/boltzmann-machines
tensorlayer/seq2seq-chatbot
isseu/emotion-recognition-neural-networks
DeepWisdom/AutoDL
sthalles/deeplab_v3
mtobeiyf/keras-flask-deploy-webapp
MathiasGruber/PConv-Keras
off99555/machine-learning-curriculum
kratzert/finetune_alexnet_with_tensorflow
Coder-Yu/RecQ
geffy/tffm
BIGBALLON/cifar-10-cnn
ilivans/tf-rnn-attention
opencv/openvino_training_extensions
asingh33/CNNGestureRecognizer
emilwallner/Coloring-greyscale-images
altosaar/variational-autoencoder
brade31919/SRGAN-tensorflow
tobegit3hub/simple_tensorflow_serving
timctho/convolutional-pose-machines-tensorflow
bethesirius/ChosunTruck
tf-encrypted/tf-encrypted
srvk/eesen
tensorflow/swift-apis
krasserm/super-resolution
didi/AoE
fidler-lab/polyrnn-pp
kevinzakka/spatial-transformer-network
rcmalli/keras-vggface
Timthony/self_drive
lhelontra/tensorflow-on-arm
calclavia/DeepJ
rishizek/tensorflow-deeplab-v3-plus
ProHiryu/bert-chinese-ner
hankcs/CS224n
yeephycho/tensorflow-face-detection
BMW-InnovationLab/BMW-TensorFlow-Training-GUI
tensorflow/neural-structured-learning
cardwing/Codes-for-Lane-Detection
xhujoy/CycleGAN-tensorflow
danielsabinasz/TensorSlow
onnx/onnx-tensorflow
rameshvarun/NeuralKart
amitshekhariitbhu/Android-TensorFlow-Lite-Example
TobiasLee/Text-Classification
itdxer/neupy
diegoalejogm/gans
sicara/tf-explain
taki0112/SENet-Tensorflow
pannous/tensorflow-ocr
wookayin/tensorflow-talk-debugging
lmb-freiburg/hand3d
stratospark/food-101-keras
androidthings/sample-tensorflow-imageclassifier
auroua/InsightFace_TF
cerndb/dist-keras
Dobiasd/frugally-deep
getnamo/tensorflow-ue4
Spandan-Madan/Me_Bot
hollobit/All-About-the-GAN
IBM/FfDL
yoyoyo-yo/DeepLearningMugenKnock
Kismuz/btgym
santi-pdp/segan
GoogleCloudPlatform/tf-estimator-tutorials
google/nucleus
Mostafa-Samir/DNC-tensorflow
guan-yuan/awesome-AutoML-and-Lightweight-Models
ragulpr/wtte-rnn
sudharsan13296/Hands-On-Meta-Learning-With-Python
edvardHua/PoseEstimationForMobile
nikhilk/node-tensorflow
JackonYang/captcha-tensorflow
akirasosa/mobile-semantic-segmentation
YixuanLi/densenet-tensorflow
kaiwaehner/kafka-streams-machine-learning-examples
williamFalcon/test-tube
PatWie/CppNumericalSolvers
MagicCube/tensorflow-rex-run
ikostrikov/TensorFlow-VAE-GAN-DRAW
mokemokechicken/reversi-alpha-zero
imcaspar/gpt2-ml
juliandewit/kaggle_ndsb2017
HKUST-KnowComp/R-Net
yorkie/tensorflow-nodejs
motlabs/awesome-ml-demos-with-ios
linkedin/TonY
ShannonAI/service-streamer
natanielruiz/android-yolo
jiegzhan/multi-class-text-classification-cnn-rnn
Zardinality/WGAN-tensorflow
miyosuda/async_deep_reinforce
szagoruyko/functional-zoo
sjvasquez/web-traffic-forecasting
jiny2001/dcscn-super-resolution
GaoQ1/rasa_chatbot_cn
NVIDIA-AI-IOT/tf_trt_models
carpedm20/simulated-unsupervised-tensorflow
suriyadeepan/practical_seq2seq
adeshpande3/Facebook-Messenger-Bot
microsoft/Windows-Machine-Learning
torrvision/siamfc-tf
TheAbhiKumar/tensorflow-value-iteration-networks
sadeepj/crfasrnn_keras
FloopCZ/tensorflow_cc
lambdaji/tf_repos
titu1994/neural-image-assessment
onnx/tensorflow-onnx
nyukat/breast_cancer_classifier
deepdrive/deepdrive
Kyubyong/tensorflow-exercises
PAIR-code/saliency
charlesXu86/Chatbot_CN
yuxitong/TensorFlowAndroidDemo
monikkinom/ner-lstm
awjuliani/TF-Tutorials
yuanxiaosc/Entity-Relation-Extraction
philferriere/dlwin
nerox8664/pytorch2keras
yinguobing/head-pose-estimation
snipsco/tract
scofield7419/sequence-labeling-BiLSTM-CRF
batzner/indrnn
bendidi/Tracking-with-darkflow
madalinabuzau/tensorflow-eager-tutorials
wubinzzu/NeuRec
bshao001/ChatLearner
tugstugi/dl-colab-notebooks
kpe/bert-for-tf2
SharpAI/DeepCamera
broadinstitute/keras-rcnn
jedld/tensor_stream
jonbruner/generative-adversarial-networks
iitzco/faced
Adamdad/keras-YOLOv3-mobilenet
DetectionTeamUCAS/R2CNN_Faster-RCNN_Tensorflow
aqibsaeed/Multilabel-timeseries-classification-with-LSTM
XanaduAI/pennylane
BlackHC/tfpyth
dongjun-Lee/text-summarization-tensorflow
DrewNF/Tensorflow_Object_Tracking_Video
kozistr/Awesome-GANs
yukezhu/tensorflow-reinforce
serengil/tensorflow-101
inoryy/reaver
vladfi1/phillip
carpedm20/pixel-rnn-tensorflow
chrisranderson/beholder
khanrc/tf.gans-comparison
taki0112/Densenet-Tensorflow
dongjun-Lee/text-classification-models-tf
anantzoid/Conditional-PixelCNN-decoder
lvapeab/nmt-keras
ahmetozlu/vehicle_counting_tensorflow
svjan5/GNNs-for-NLP
xxbb1234021/speech_recognition
sql-machine-learning/elasticdl
rndbrtrnd/udacity-deep-learning
HadoopIt/rnn-nlu
MarvinTeichmann/MultiNet
uclaacmai/Generative-Adversarial-Network-Tutorial
lmb-freiburg/demon
zsdonghao/text-to-image
zsdonghao/deep-learning-book
georgesung/ssd_tensorflow_traffic_sign_detection
MindorksOpenSource/AndroidTensorFlowMNISTExample
tegg89/SRCNN-Tensorflow
PetroWu/AutoPortraitMatting
maelfabien/Machine_Learning_Tutorials
khundman/telemanom
tensorlayer/RLzoo
weinman/cnn_lstm_ctc_ocr
philipperemy/deep-speaker
ricsinaruto/Seq2seqChatbots
huxiaoman7/PaddlePaddle_code
Burton2000/CS231n-2017
lbeaucourt/Object-detection
re-search/DocProduct
twhui/LiteFlowNet
ModelDepot/tfjs-yolo-tiny
crazydonkey200/tensorflow-char-rnn
mouradmourafiq/tensorflow-lstm-regression
blakeblackshear/frigate
hollance/TensorFlow-iOS-Example
raghakot/keras-text
nicolas-ivanov/tf_seq2seq_chatbot
shekkizh/WassersteinGAN.tensorflow
hfp/libxsmm
sourcedexter/tfClassifier
PatrickLib/captcha_recognize
PINTO0309/OpenVINO-YoloV3
wbenbihi/hourglasstensorlfow
hamelsmu/code_search
stanfordnlp/mac-network
lspvic/jupyter_tensorboard
loretoparisi/CapsNet
kubeflow/arena
dformoso/sklearn-classification
tuan3w/visual_search
liuheng92/tensorflow_PSENet
jzilly/RecurrentHighwayNetworks
timctho/VNect-tensorflow
yinguobing/cnn-facial-landmark
arcelien/pba
danaugrs/huskarl
A-bone1/Attention-ocr-Chinese-Version
uber-research/sbnet
DmitryUlyanov/neural-style-audio-tf
virajmavani/semi-auto-image-annotation-tool
ScottfreeLLC/AlphaPy
mjdietzx/SimGAN
koursaros-ai/nboost
ematvey/hierarchical-attention-networks
jiegzhan/multi-class-text-classification-cnn
yangxue0827/R2CNN_FPN_Tensorflow
Andrewnetwork/WorkshopScipy
cookeem/TensorFlow_learning_notes
microsoft/RockPaperScissorsLizardSpock
devsisters/pointer-network-tensorflow
ufal/neuralmonkey
NVIDIA-AI-IOT/tf_to_trt_image_classification
yangxue0827/FPN_Tensorflow
YinAoXiong/12306_code_server
MarvinTeichmann/KittiBox
hwalsuklee/tensorflow-mnist-VAE
Justin-Tan/generative-compression
jayparks/tf-seq2seq
hellochick/ICNet-tensorflow
amaiya/ktrain
hjptriplebee/Chinese_poem_generator
adipandas/multi-object-tracker
damianmoore/photonix
rcmalli/keras-squeezenet
Bellspringsteen/OurCamera
PatWie/tensorflow-cmake
yongyehuang/zhihu-text-classification
tlkh/ai-lab
tsinghua-rll/VoxelNet-tensorflow
ildoonet/deepface
XanaduAI/strawberryfields
Vladkryvoruchko/PSPNet-Keras-tensorflow
HRLTY/TP-GAN
shekit/alexa-sign-language-translator
soubhiksanyal/RingNet
Linzaer/Face-Track-Detect-Extract
miyosuda/unreal
MG2033/ShuffleNet
nicrusso7/rex-gym
ahundt/awesome-robotics
ymcui/Chinese-ELECTRA
sampepose/flownet2-tf
RedisAI/RedisAI
Leavingseason/OpenLearning4DeepRecsys
ilovin/lstm_ctc_ocr
csxiaoyaojianxian/JavaScriptStudy
google/iree
spotify/featran
sjchoi86/advanced-tensorflow
aqibsaeed/Human-Activity-Recognition-using-CNN
nilboy/pixel-recursive-super-resolution
richardaecn/class-balanced-loss
zsdonghao/u-net-brain-tumor
pkmital/pycadl
smallcorgi/3D-Deepbox
shamangary/FSA-Net
pangolulu/rnn-from-scratch
tensorlayer/tensorlayer-chinese
wagamamaz/tensorlayer-tricks
google-research/recsim
AlgoTraders/stock-analysis-engine
cydonia999/Tiny_Faces_in_Tensorflow
baldassarreFe/deep-koalarization
xwhan/DeepPath
marl/crepe
TimoBolkart/voca
bourdakos1/CapsNet-Visualization
BishopFox/eyeballer
reneweb/react-native-tensorflow
vdutor/TF-rex
philferriere/tfoptflow
satojkovic/DeepLogo
tawnkramer/sdsandbox
shaqian/flutter_tflite
RandolphVI/Multi-Label-Text-Classification
ycszen/TensorFlowLaboratory
mnicnc404/CartoonGan-tensorflow
benedekrozemberczki/MixHop-and-N-GCN
awjuliani/Meta-RL
kk7nc/RMDL
mariusbrataas/flowpoints_ml
zhourunlai/learning
uvipen/AirGesture
hardikbansal/CycleGAN
mlachmish/MusicGenreClassification
hnarayanan/artistic-style-transfer
watsonyanghx/CNN_LSTM_CTC_Tensorflow
naturomics/CapsLayer
jaromiru/AI-blog
mari-linhares/mnist-android-tensorflow
skcript/tensorflow-resources
ypwhs/dl-engineer-guidebook
domluna/memn2n
liu-nlper/NER-LSTM-CRF
Breta01/handwriting-ocr
margaretmz/awesome-tflite
TensorFlowKR/dlcampjeju
bourdakos1/Custom-Object-Detection
Amin-Tgz/awesome-tensorflow-2
kerlomz/captcha_platform
wangqingbaidu/Dr.Sure
nelson-liu/paraphrase-id-tensorflow
mkocabas/pose-residual-network
LynnHo/DCGAN-LSGAN-WGAN-GP-DRAGAN-Tensorflow-2
NLPLearn/R-net
Elucidation/tensorflow_chessbot
githubharald/CTCWordBeamSearch
bilylee/SiamFC-TensorFlow
songdejia/Siamese-RPN-pytorch
paarthneekhara/byteNet-tensorflow
mdietrichstein/tensorflow-open_nsfw
titu1994/neural-architecture-search
HasnainRaz/Fast-SRGAN
pochih/RL-Chatbot
pat-coady/trpo
HiKapok/SSD.TensorFlow
kengz/openai_lab
CyberZHG/keras-radam
leemengtaiwan/deep-learning-resources
stratospark/keras-multiprocess-image-data-generator
KichangKim/DeepDanbooru
mckinziebrandon/DeepChatModels
Robinwho/Deep-Learning
Naresh1318/Adversarial_Autoencoder
tobyyouup/conv_seq2seq
Neargye/hello_tf_c_api
DongjunLee/transformer-tensorflow
ryouchinsa/Rectlabel-support
kymatio/kymatio
tensorlang/tensorlang
Grzego/handwriting-generation
jmiller656/EDSR-Tensorflow
DjangoPeng/tensorflow-101
petercunha/Emotion
minimaxir/reactionrnn
art-programmer/PlaneNet
benedekrozemberczki/GraphWaveletNeuralNetwork
williamFalcon/tensorflow-gpu-install-ubuntu-16.04
geektutu/tensorflow-tutorial-samples
cjweeks/tensorflow-cmake
ArunMichaelDsouza/tensorflow-image-detection
ayush1997/Xvision
bjpcjp/scikit-and-tensorflow-workbooks
xdever/RFCN-tensorflow
richmondu/libfaceid
nicolov/segmentation_keras
curiousily/Credit-Card-Fraud-Detection-using-Autoencoders-in-Keras
carpedm20/visual-analogy-tensorflow
Charleswyt/tf_audio_steganalysis
DemisEom/SpecAugment
liweimin1996/MachineLearning-DeepLearning-NLP-LeetCode-StatisticalLearningMethod-TensorFlow
lc222/seq2seq_chatbot
Alro10/deep-learning-time-series
google/edward2
MahanFathi/CS231
tensorflow/compression
crazydonkey200/neural-symbolic-machines
DJTobias/Cherry-Autonomous-Racecar
dwiel/tensorflow_hmm
yrlu/irl-imitation
jimfleming/recurrent-entity-networks
taki0112/MUNIT-Tensorflow
j-min/tf_tutorial_plus
maiminh1996/YOLOv3-tensorflow
fendouai/Chinese-Text-Classification
hwalsuklee/tensorflow-style-transfer
hirofumi0810/tensorflow_end2end_speech_recognition
applenob/RNN-for-Joint-NLU
empathy87/The-Elements-of-Statistical-Learning-Python-Notebooks
google-research/meta-dataset
zhihu/cuBERT
apcode/tensorflow_fasttext
pmsosa/CS291K
XMUNLP/Tagger
Cadene/tensorflow-model-zoo.torch
wookayin/tensorflow-plot
leonndong/DeepLabV3-Tensorflow
lifeomic/sparkflow
guillaumegenthial/im2latex
una-dinosauria/human-motion-prediction
Honlan/wechat_jump_tensorflow
graknlabs/kglib
Xtremilicious/ProjectLearn-Project-Based-Learning
meownoid/tensorfow-rbm
vlawhern/arl-eegmodels
hunglc007/tensorflow-yolov4-tflite
wbhu/DnCNN-tensorflow
Belval/CRNN
php-opencv/php-opencv-examples
intel-isl/Open3D-PointNet2-Semantic3D
ikhlestov/vision_networks
adeshpande3/Generative-Adversarial-Networks
tensorlayer/dcgan
dinghanshen/SWEM
clovaai/assembled-cnn
thushv89/attention_keras
rcmalli/keras-mobilenet
endernewton/iter-reason
Azure/kubeflow-labs
theamrzaki/text_summurization_abstractive_methods
EricZgw/PyramidBox
DjangoPeng/tensorflow-in-depth
benedekrozemberczki/SimGNN
seasonSH/DocFace
TellinaTool/nl2bash
see--/keras-centernet
yashk2810/Image-Captioning
solivr/tf-crnn
LeslieZhoa/tensorflow-MTCNN
serengil/deepface
galsang/ABCNN
tgjeon/Keras-Tutorials
rishizek/tensorflow-deeplab-v3
DetectionTeamUCAS/FPN_Tensorflow
daviddao/spatial-transformer-tensorflow
PRBonn/bonnet
gustavz/realtime_object_detection
OAID/FaceDetection
larq/larq
arahusky/Tensorflow-Segmentation
Conchylicultor/MusicGenerator
rwth-i6/returnn
trekhleb/machine-learning-experiments
GokuMohandas/fast-weights
610265158/Peppa_Pig_Face_Engine
yukitsuji/3D_CNN_tensorflow
meetshah1995/tf-3dgan
awslabs/deeplearning-cfn
kamalkraj/Named-Entity-Recognition-with-Bidirectional-LSTM-CNNs
thomasschmied/Speech_Recognition_with_Tensorflow
rlgraph/rlgraph
PINTO0309/Tensorflow-bin
cpury/lookie-lookie
tokestermw/tensorflow-shakespeare
cesarsouza/keras-sharp
minhnhat93/tf-SNDCGAN
mks0601/TF-SimpleHumanPose
LynnHo/CycleGAN-Tensorflow-2
ChenglongChen/tensorflow-XNN
hannw/nlstm
HiKapok/tf.fashionAI
for-ai/Targeted-Dropout
pmh47/dirt
titu1994/MLSTM-FCN
sozykin/dlpython_course
savan77/The-GAN-World
fregu856/segmentation
yanshengjia/artificial-intelligence
hmishra2250/NTM-One-Shot-TF
kwotsin/TensorFlow-ENet
adhiraiyan/DeepLearningWithTF2.0
Stick-To/Object-Detection-API-Tensorflow
dpressel/mead-baseline
rish-16/gpt2client
evilsocket/ergo
benedekrozemberczki/AttentionWalk
ardiya/siamesenetwork-tensorflow
indiejoseph/cnn-text-classification-tf-chinese
therne/dmn-tensorflow
ritchieng/dlami
mit-acl/cadrl_ros
moabitcoin/holy-edge
anuragmishracse/caption_generator
dhlab-epfl/dhSegment
keiohta/tf2rl
rohitgirdhar/AttentionalPoolingAction
calmisential/Basic_CNNs_TensorFlow2
ionvision/DeepLearningCourseCodes
Anfany/Machine-Learning-for-Beginner-by-Python3
CVLAB-Unibo/Real-time-self-adaptive-deep-stereo
yule-li/CosFace
sirius-ai/MobileFaceNet_TF
zw76859420/ASR_Theory
brucechou1983/CheXNet-Keras
mks0601/PoseFix_RELEASE
icoxfog417/tensorflow_qrnn
darkonhub/darkon
guillaume-chevalier/HAR-stacked-residual-bidir-LSTMs
jinfagang/tensorflow_novelist
ZhiqingXiao/rl-book
Chung-I/Variational-Recurrent-Autoencoder-Tensorflow
uclnlp/jack
kwotsin/transfer_learning_tutorial
axelbrando/Mixture-Density-Networks-for-distribution-and-uncertainty-estimation
DetectionTeamUCAS/RRPN_Faster-RCNN_Tensorflow
curiousily/Deep-Learning-For-Hackers
imistyrain/MTCNN
tobybreckon/fire-detection-cnn
mfigurnov/sact
evgps/a3c_trading
wshuyi/demo-chinese-text-binary-classification-with-bert
rwightman/posenet-python
maxim5/time-series-machine-learning
genicam/harvesters
BMW-InnovationLab/BMW-TensorFlow-Inference-API-GPU
jiamings/wgan
stevenpjg/ddpg-aigym
ximimiao/deeplabv3-Tensorflow
bogatyy/cs224d
alibaba/flink-ai-extended
broadinstitute/keras-resnet
Zhenye-Na/machine-learning-uiuc
simonmeister/UnFlow
bakwc/PornDetector
vsuthichai/paraphraser
delira-dev/delira
Kenza-AI/sagify
drscotthawley/panotti
HardcoreJosh/JoshieGo
iesl/dilated-cnn-ner
huxiaoman7/learningdl
DongjunLee/text-cnn-tensorflow
thomasschmied/Text_Summarization_with_Tensorflow
tensorlayer/awesome-tensorlayer
nnstreamer/nnstreamer
BishopFox/deephack
KDD-OpenSource/DeepADoTS
GaoQ1/rasa_nlu_gq
sudharsan13296/Hands-On-Deep-Learning-Algorithms-with-Python
dmesquita/understanding_tensorflow_nn
duxingren14/DualGAN
thekevinscott/ml-classifier-ui
conan7882/adversarial-autoencoders
DrSleep/tensorflow-deeplab-lfov
alshedivat/keras-gp
tantara/JejuNet
zjjMaiMai/Deep-Alignment-Network-A-convolutional-neural-network-for-robust-face-alignment
arnab39/FewShot_GAN-Unet3D
1202kbs/Understanding-NN
fsx950223/mobilenetv2-yolov3
meownoid/face-identification-tpe
retextjs/retext-keywords
hiwonjoon/tf-vqvae
galeone/dynamic-training-bench
cjymz886/text-cnn
huggingface/node-question-answering
bhaveshoswal/CNN-text-classification-keras
gongzhitaao/tensorflow-adversarial
goodrahstar/my-awesome-AI-bookmarks
xuanjihe/speech-emotion-recognition
aws/sagemaker-tensorflow-container
joelbarmettlerUZH/auto-tinder
rohitgirdhar/ActionVLAD
as-ideas/TransformerTTS
rish-16/sight
